#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-23 23:04:00.732
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Trace: Trace 3
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: Hold
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.53587 V
#Offset: 3.25771e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51007 V
#Offset: 0.000229542 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg),Trace 3 (dBV),Phase (deg)
2619.62890625,-76.36763492954205,169.394507400176,-83.28456905578024,78.12810795337575,-85.38786634643367,15.66126811428824
2622.0703125,-76.77880263132093,158.4508300428057,-82.51479190991992,72.70759175588042,-89.95321607030597,151.6016159744165
2624.51171875,-78.77178735887001,148.7845406271711,-80.93966588449602,57.76805847503299,-85.88825515978817,81.67236691865769
2626.953125,-80.85554204285839,157.9278664069925,-78.74691486304461,44.96120228514304,-83.72824313626282,68.85864810138742
2629.39453125,-80.79715135397278,2.863235209301813,-78.49613939134363,39.18303233443213,-84.73814478947261,47.74008197468696
2631.8359375,-79.28077936852281,27.37048553433498,-80.51919336582992,41.90427373609904,-85.25993778118918,12.03252106324881
2634.27734375,-78.36396918845203,31.56976080315065,-84.35201716276802,51.95594935662073,-85.69712274481961,150.3845498148359
2636.71875,-78.60470838000666,14.57296831668166,-90.14993884089202,65.34663241330757,-86.43180889556905,118.4744072669634
2639.16015625,-78.73495075907998,169.3486638384117,-97.61964345293678,108.6972957784299,-94.61066498854035,101.6257377060592
2641.6015625,-75.97530438148708,144.2284086668102,-105.1865770010714,20.07039318165827,-97.29537155792754,131.3976232171519
2644.04296875,-73.3694446273451,132.09231548924,-93.83157145449603,133.7220047165375,-88.85395441314481,119.1474205277351
2646.484375,-74.83359569983404,131.2806055056091,-89.3080086934586,131.0727621305385,-83.4759340409976,98.96855480097747
2648.92578125,-79.51652898491173,154.8434093944099,-89.95868101780134,100.1780559704867,-81.45610698323956,89.169142451955
2651.3671875,-82.6375006692716,5.221617211597914,-91.95293471592898,53.84042176759095,-83.03515635817659,97.45860728283542
2653.80859375,-87.25018309632814,35.96252084434938,-90.58548999256357,18.90088943868689,-85.85040760885526,110.8578063609192
2656.25,-85.0577882554564,66.91080371684848,-90.62931298268967,3.175514001906749,-94.94644016475797,124.69807286111
2658.69140625,-88.55304788349129,32.33613101418136,-94.80512300125967,168.0491976669999,-89.48356853920976,71.84225320806432
2661.1328125,-86.88629476213825,78.65218818156447,-95.93165632062042,168.9300966872555,-83.7909176476511,72.59163477028461
2663.57421875,-80.64426533917012,27.43679020941991,-89.16854354064418,145.0679784762839,-83.33280315224351,73.02903902214462
2666.015625,-78.88618689542386,0.858579047785796,-84.59045276143416,135.3702737224002,-84.49684451781926,81.16860478326859
2668.45703125,-79.08945524942619,172.646561799917,-82.08127143280932,135.7561778594663,-87.88290481720065,95.40436188994227
2670.8984375,-82.58664491887481,172.0727309327793,-81.04081798183768,131.0601546278244,-96.44261510153639,146.3203662135433
2673.33984375,-90.17475950225894,64.43529137397803,-83.60954743258027,123.2019256648522,-90.63389442069152,23.47900181257774
2675.78125,-79.37995102291177,31.74074160921453,-88.0293808899898,132.641233302694,-86.79203697638165,15.60071885862489
2678.22265625,-77.2999053212296,29.7911953507165,-87.73876860494504,165.1709147943817,-85.48755342180591,24.1616520012644
2680.6640625,-76.16711748224766,35.11549177170026,-86.3830762885204,1.106641966158551,-83.90224093059405,29.56554386012672
2683.10546875,-75.92989151902303,40.22439074943632,-83.54574430712447,0.1588052106309847,-82.8902202265383,14.99730411071797
2685.546875,-78.50286708296022,31.89583500854597,-80.47507523099114,178.2858398710498,-83.19288513533547,18.04191397612806
2687.98828125,-81.82641075223729,8.423840164831873,-79.73297229105003,179.522572561849,-84.20443944161445,36.41256213159009
2690.4296875,-82.62275829238446,167.1243474572636,-80.93631270284426,178.8289444865204,-89.15390484979346,46.53393689464414
2692.87109375,-82.23995123968768,141.7993280444339,-82.70539070542532,172.6986915395688,-96.40636720422221,141.7211541887341
2695.3125,-83.04775526492216,105.0088373171761,-83.9592786546003,159.0028659379037,-88.63039174283421,167.9574358935284
2697.75390625,-85.76584869270953,65.16147450664054,-84.85028041189597,138.2619696937541,-88.912808212328,148.5177668094409
2700.1953125,-83.48684081668452,29.66248644148197,-84.10356891467787,132.6828102474989,-88.5594574953813,94.66647808769916
2702.63671875,-78.01188245699899,25.69432482381033,-82.92911748977531,147.9999316409151,-83.65746198220594,57.60935949147026
2705.078125,-76.29034259984289,16.2698207274764,-82.04364435704049,163.159569075155,-79.43073736445061,42.06092273714953
2707.51953125,-77.14470512703619,5.568732570981658,-81.9045546310754,164.7866098839175,-78.51011073963279,33.64629410918022
2709.9609375,-78.91816623002339,1.301406297128425,-82.94385974963029,153.9254350573484,-80.7091925257603,22.84330470914772
2712.40234375,-80.23707230741169,175.0691222877034,-84.44645902878048,145.5167972290433,-84.46606515769946,7.961438305319612
2714.84375,-82.01434159381449,3.846507302097841,-87.38782305187227,139.5923931200108,-89.84449558752647,156.1611904175011
2717.28515625,-82.87389862731963,28.9279512353458,-89.72357369753274,138.7780674378496,-92.02432510529901,109.0830895447283
2719.7265625,-79.81536645842053,49.33576925901473,-89.54393178446315,175.1370368677189,-94.56295199921198,101.0128743446396
2722.16796875,-76.39402684087284,60.10502202822603,-87.01077523534245,35.40901238104274,-93.68460047826034,64.24090691543294
2724.609375,-76.74227270313958,62.10684107107974,-87.31967315949751,37.43083954111653,-88.82593904519858,28.57787862131033
2727.05078125,-79.94798378172749,63.34114771490176,-91.84439042820118,7.057626622584592,-87.85595711458215,5.564633302310993
2729.4921875,-82.24359385691099,79.75076596866778,-97.74076801587762,112.3054197843973,-86.60474593205785,175.788877065293
2731.93359375,-80.55322505371939,97.96061640009511,-88.84218033136486,57.35143621476265,-85.00024782543363,175.2617627696016
2734.375,-79.38952410717253,94.93298405682476,-83.53216933882466,51.69939188801975,-84.25586879349845,177.4458191267785
2736.81640625,-79.76297044165149,74.60960577382109,-82.77502574624583,45.6489296179133,-83.23179739774689,1.962941405491956
2739.2578125,-77.79601937479829,50.64537283889653,-84.18241293306764,36.85144790222189,-82.52304771622653,9.571689049061229
2741.69921875,-76.44550881840358,28.40676193005055,-86.66631691084328,33.86956480217637,-81.89246567667441,19.62212430358119
2744.140625,-77.64631116061652,2.998709121678944,-93.89054994295032,52.21146927618904,-82.80936489480328,21.48786426617023
2746.58203125,-82.25270847867115,166.2641310158342,-95.76709254900217,119.5954198482616,-87.06739192088826,10.56560449995145
2749.0234375,-88.86291056721221,140.9181842981762,-91.48603829835659,119.4214635307679,-95.03303705305072,161.9785629122568
2751.46484375,-87.32530272186315,88.97986370925166,-90.68986964656963,130.7244268056838,-96.29819805317379,52.99619548276541
2753.90625,-86.42478421075808,59.8999722276534,-90.71081792997876,158.1017720067351,-90.72684797656314,34.32109641951353
2756.34765625,-90.8255611415135,79.93105325360497,-90.5491434179412,166.6815758083108,-90.13440205578674,11.0493167272013
2758.7890625,-90.13189669273304,133.9308906638847,-91.09113737420502,174.1798641502718,-90.04818416870022,4.790604883613848
2761.23046875,-94.27395866748293,92.42143400384371,-87.54457348153151,0.3381749613254619,-93.63068416210095,45.40021629786249
2763.671875,-87.0537024335819,54.47288725405435,-84.38360110102303,174.4695405533141,-97.24970944296489,86.97522241651596
2766.11328125,-82.75252853298355,54.43831677875389,-84.4243891988728,170.3907772871922,-105.2716514051106,62.74356276933254
2768.5546875,-78.77717104828906,39.57741031595101,-84.9079026773779,177.8468296490794,-97.25092080067697,172.6227373166271
2770.99609375,-76.34182595605536,25.40141308878636,-84.55154411558503,14.69876716477279,-88.39924458838937,156.8783444319895
2773.4375,-77.52828587250113,9.40657947378943,-86.24545749751769,44.23225445180575,-83.69836537613639,154.0682657651165
2775.87890625,-79.39030534180765,164.815236059623,-86.36485114266044,86.34611728695752,-82.0824212854731,165.8367721653687
2778.3203125,-80.97317788086423,139.1347829269573,-87.56030910327394,96.04923940658108,-82.6018655244053,178.5086917448037
2780.76171875,-84.22084965791427,75.29061066238667,-93.61249191688701,112.9946600201756,-86.20089211017158,176.6173641371302
2783.203125,-82.81588288182944,18.74120760207623,-96.76607899869555,21.60671905525324,-90.40456283105654,161.5797775627514
2785.64453125,-82.94734816279102,156.3291298506411,-88.93104220319526,103.9437195400335,-88.89799844074824,135.3140894075043
2788.0859375,-78.79875405262226,133.5270567163703,-84.60242063709983,115.4643092802289,-85.09775606622836,122.8327098452997
2790.52734375,-75.540136777547,115.0644975939849,-84.60214005588591,118.2410324909209,-84.076221662682,129.6768353617379
2792.96875,-69.42223495588051,78.26994926077164,-83.35105182876582,135.6735645086441,-84.7789031826714,144.5663866581541
2795.41015625,-62.4038107656957,63.84525431341665,-83.50558710035911,139.6340977363579,-89.08298060820508,159.257185096828
2797.8515625,-59.78521082861769,61.05862156243907,-87.80892040940063,138.1245671173201,-103.1446828920923,85.77033906230857
2800.29296875,-59.68980808438847,59.60736256116608,-93.37391634820852,174.9995744324097,-90.99103454854986,164.7885044315394
2802.734375,-60.25105725695583,58.01918324622525,-99.86876138333899,83.36347909746279,-85.7173665061033,10.33750065780255
2805.17578125,-64.30601360025877,58.30994891936707,-90.9271192859201,154.574904335398,-83.23945451381593,23.67406449792686
2807.6171875,-76.57250458899873,66.66390978012886,-89.85537178468982,157.6543211442932,-83.59751172438139,32.68354824892803
2810.05859375,-86.12989526178688,39.0234810984002,-91.99973401507663,173.7619881846225,-84.99615278377917,35.07623682442781
2812.5,-78.87697250964662,73.67053948509398,-95.17296198240338,13.3955126600313,-88.67620058320622,45.61568321794338
2814.94140625,-75.41381152302603,87.49326859333031,-104.1743541762511,1.360733347174606,-95.62374601534205,110.5225286907258
2817.3828125,-74.48246237262831,95.78322132585183,-89.88425849007459,39.75622968977181,-94.27208385263013,176.9058801882844
2819.82421875,-74.11778763496035,103.9167078448694,-86.61878566392917,61.74210751539348,-91.25339220204236,7.200854417198831
2822.265625,-76.23920315557586,113.698870256197,-87.9532255511786,69.42735788274177,-86.56743155453312,16.77274848000992
2824.70703125,-86.16243633973221,133.8727532768457,-90.95765899836687,79.32330390473091,-83.90752645873299,32.51668152716093
2827.1484375,-82.50642835177362,102.9214099712342,-94.6899075563732,103.2561078528933,-83.24470528482884,39.26187314015512
2829.58984375,-75.0137663272988,107.933351031306,-102.4426153713289,135.8308527434981,-83.01588492736423,42.82755697112574
2832.03125,-72.11014821184976,109.4045024719251,-87.31156532747863,125.7695890165144,-82.53945540170555,58.81567301408855
2834.47265625,-71.55648397036467,114.3386623401215,-84.52673574460422,127.1807029986266,-82.35922634764566,84.71344331333658
2836.9140625,-73.14986261411973,121.9445265579056,-83.4908371980341,131.6294390543775,-83.71685985787403,103.5633428973476
2839.35546875,-76.40779173688153,132.8527671456308,-82.95845329778665,124.5896640687255,-86.9140585469823,107.1991583328908
2841.796875,-79.06570656944655,139.6774118197688,-85.36953388438067,116.7569117348219,-95.28868343012863,97.06970821740802
2844.23828125,-81.0501566958711,141.9048953152195,-92.14145167950052,133.0518439565693,-92.59051895849821,136.888694900408
2846.6796875,-82.74166859219042,142.4175444553932,-97.23565891118325,48.27673326857957,-86.90626909416922,138.9872585584176
2849.12109375,-79.43606642503977,118.6879756493803,-96.12111869149842,113.0921376731776,-86.56627420610047,148.6994459233643
2851.5625,-75.49984018979906,111.9134768398473,-93.22896654350112,29.50051673934976,-85.76556131237933,165.7297151495521
2854.00390625,-76.24199405284186,122.3442284682009,-86.74492027256504,51.74016210585452,-84.16623088691738,175.3812390002886
2856.4453125,-79.48835936687091,157.9870607383669,-83.34409944714842,67.12594340353918,-84.04130485388457,4.852851811238117
2858.88671875,-77.58922970723876,20.83366229188195,-80.91993918689765,77.99771735941259,-84.13675007355681,22.81767219789652
2861.328125,-72.9020096150748,44.18832641743528,-82.73581069973245,79.27998138624628,-85.80715472044727,36.42651811253781
2863.76953125,-70.04516362789614,56.26323281500362,-89.77585848116321,80.16254931828503,-87.33808856826103,83.19881831380796
2866.2109375,-70.21684321017973,61.90945614354899,-105.6459008796399,27.52850978889025,-82.64945129335953,109.4768218344885
2868.65234375,-71.98067844911542,63.44664314788626,-92.3543677094908,133.5073781645263,-82.05696001696425,113.2557198327921
2871.09375,-75.49949243780287,71.51304342532183,-88.48396763154938,149.2659769920179,-83.52524902161198,109.8512021600127
2873.53515625,-80.94798464453703,109.1976853270978,-85.30310238799322,160.3506838541691,-84.39600532824417,97.78958530522314
2875.9765625,-83.5103418591618,165.8979124658665,-81.83904374200024,160.9886381215575,-86.2232378408122,96.69475916403941
2878.41796875,-80.86164364048437,40.43684561819155,-79.78085152529522,155.71690427926,-90.0383653177042,108.7607615238277
2880.859375,-77.3734708911239,56.2699999609595,-78.72205732712936,145.6625900396436,-92.20559843054062,114.6606601673649
2883.30078125,-76.87372691657873,68.10816613455079,-78.85368485757859,140.5222527326071,-88.49463151025383,109.2401089312368
2885.7421875,-76.85486282379711,85.00670206597664,-81.16688065459728,137.4369120889023,-87.85778425412531,111.0342659587747
2888.18359375,-77.94130847816163,98.3116859015966,-88.0584286861976,133.2718903207029,-89.00013610156526,116.6631501737704
2890.625,-83.66227398564938,120.4184137782455,-97.10480909251064,148.2286567586225,-85.77786386711524,115.998825475578
2893.06640625,-72.72569379925312,134.1637735088838,-86.09782551201199,152.1404752003785,-84.78585466780389,124.576031667322
2895.5078125,-61.61580749732659,139.5438849740696,-82.61560058352023,161.4291811746847,-85.22699490998919,136.3033662739782
2897.94921875,-58.8127477082074,140.752360934394,-81.41402771268078,166.5708023201789,-85.70701967059955,118.1429534642483
2900.390625,-58.8444449568667,140.8302888655571,-83.4981469441319,163.0744891689629,-85.57148042847729,85.13867373364705
2902.83203125,-59.44987011522138,141.0498180831624,-88.06388051460466,138.9457939536273,-85.28372668212594,71.65552641670196
2905.2734375,-64.54534726849249,140.3951116905146,-91.089856394309,100.5479759890004,-84.68311938014469,65.74772112521526
2907.71484375,-82.14930301139043,126.6010934395184,-89.68842501204342,71.83164691761921,-83.33600180905296,62.9024394768925
2910.15625,-85.31598647492558,164.5738380731985,-86.94028530426453,67.85329851219043,-84.44791561677093,66.97206716819836
2912.59765625,-91.28524214665225,1.53809093046823,-87.17083941725593,71.6047983649235,-87.63254755541436,65.80010203129875
2915.0390625,-88.7376667660337,45.55237265788966,-89.63331050406981,64.68431387046003,-87.31492427213857,51.72209705758148
2917.48046875,-80.97968191237527,26.78594044775168,-91.86216061860257,42.76240762641221,-86.67182546747387,41.13743051570376
2919.921875,-75.80428860800833,13.80913955840108,-91.95194365894639,15.43002191090851,-88.03339779493302,32.51227907332615
2922.36328125,-73.83057072279365,6.559878888293784,-88.42863608796665,179.8297126848392,-89.28780744108855,52.92904020630397
2924.8046875,-73.10287686491358,173.3431455329291,-86.50890101007469,179.6856388083074,-87.21035895126005,94.71434636065119
2927.24609375,-72.8437150843715,163.3236743695563,-85.84737648834047,6.763532984489355,-85.80052969955227,121.9562968589374
2929.6875,-74.7015845112539,158.5050794016105,-83.41379197749936,15.1685002652982,-84.11945097901216,140.9317132785134
2932.12890625,-77.62243509012369,148.5305051107096,-81.96226898704731,18.52166067734868,-82.32593470531859,148.7186253296781
2934.5703125,-79.05795975706022,126.5065974837422,-83.32296966593829,23.89177329453183,-83.27732185332741,160.6813139220658
2937.01171875,-78.32209095290038,88.27354399229753,-86.20409349931919,51.45959286615295,-85.23802616037769,11.47486035341354
2939.453125,-76.07002326219308,64.23714312299388,-86.72714353254747,104.0708663837888,-84.02634257480247,31.28427801861124
2941.89453125,-75.53852747981682,53.30737565275382,-84.87210504055106,144.5620719718517,-83.670157378835,27.70232162789527
2944.3359375,-74.80513349725014,37.73320130893622,-82.66433867269866,162.7240696962873,-85.39864891917821,16.29812614574556
2946.77734375,-74.01180049250843,21.15119074873449,-82.17183443918044,167.3557288281315,-86.19169787679959,165.4510027175563
2949.21875,-74.42260397757032,8.106708158032719,-84.77957527365925,172.9208240064956,-83.63648838790441,137.2408369406117
2951.66015625,-74.48280147040482,179.8079378430994,-88.09585723107017,9.105549102570448,-84.0485903240654,120.6052453729782
2954.1015625,-75.23304744015608,174.1488908403574,-88.18268240157713,29.66644404118128,-89.63581718099503,108.7741105278288
2956.54296875,-80.42099226263234,179.78854553811,-86.69768700780142,45.46554143234491,-105.5211298501482,140.0030875108672
2958.984375,-85.56968621131979,61.43273362250184,-86.75142744769812,54.4017899136021,-96.5337683685094,106.665476174151
2961.42578125,-82.92147246584088,92.05915068365412,-87.76081987847203,46.1998539061134,-92.30866731910226,109.4361080903742
2963.8671875,-80.1285202627501,107.3932377029474,-88.09515008399778,22.86828963260999,-101.8660060589167,60.13323260055611
2966.30859375,-77.27583547096467,114.6478911700443,-90.22578738469281,167.921129276224,-93.40412342205711,111.1269089193665
2968.75,-77.5669213329565,122.7404417878127,-88.42081847867946,143.9333237678285,-92.18428664815683,89.74604618021287
2971.19140625,-78.83878631751047,142.1754066717175,-86.41404575809959,151.9429141599322,-92.25698338779397,68.93625839913821
2973.6328125,-77.78444336061698,155.40543396519,-86.59621506739141,155.9464051021555,-88.88679452011475,55.89475649430697
2976.07421875,-78.08289596382248,158.1393094939884,-88.00177654193905,159.9618411107161,-89.07749007718274,41.49003142687238
2978.515625,-80.91419720724437,167.6457641794096,-89.60233367765812,173.5224446056641,-94.10935899276163,53.39754348148822
2980.95703125,-83.62806329924319,11.59349637277515,-89.40096020999037,2.961827667413031,-93.42800930011055,124.3395651161103
2983.3984375,-84.60225910802262,43.84153879872471,-92.72524792720608,3.986062201796731,-94.28498723948833,154.4542345470296
2985.83984375,-83.5158620158508,74.21476784691073,-108.1282269306085,72.35571555510607,-101.0506513916525,23.14486946958487
2988.28125,-80.54397117197752,105.1751973035011,-98.4225932782459,172.9507928777379,-94.17659371378289,147.5959920438018
2990.72265625,-77.26321117377263,115.3033545304936,-90.55860220354535,10.2133400900702,-84.52481121876728,169.5114042343756
2993.1640625,-78.47657794000115,117.1618062744626,-88.14696212481792,13.04487378123345,-81.87378115226424,173.8894689962639
2995.60546875,-83.75937162052055,141.7447191732349,-89.69815385893239,41.26580663379486,-82.32733818667468,166.5085986763131
2998.046875,-88.23972584654263,11.38558885440412,-87.87127781037395,79.77439650599095,-83.08738223689659,158.1138002342199
3000.48828125,-82.64465193705351,76.7569828805411,-84.77291992541072,95.32240434764668,-86.5603014110219,155.1529436238696
3002.9296875,-77.11528855013489,75.53988789188284,-82.23783940346908,95.66686327585444,-92.25972549771468,0.6475433107372772
3005.37109375,-75.86572361973548,61.8275962739993,-81.33208101812001,89.28849554990487,-88.63697385624788,44.3342522499613
3007.8125,-75.52867979591356,54.48432869569717,-81.5339654794041,79.68074521289115,-86.2388217717612,65.17027066494477
3010.25390625,-75.73215903360294,51.68262217262829,-82.59849298500022,68.87196321565523,-87.12309577295312,76.71250342070086
3012.6953125,-77.07152581697471,47.11912762790302,-85.72415274380292,64.8360670642984,-95.86270826778187,76.48184378463523
3015.13671875,-78.55188297569255,38.08010102186039,-93.05572990381347,105.3801162128182,-92.89496578836044,69.50124483299636
3017.578125,-77.86417916681663,16.99861982592893,-87.87419792978737,172.0668813413709,-85.24869043904056,53.82995640010132
3020.01953125,-76.02463646342594,178.3918123085696,-84.49219165673988,173.5021644248865,-82.39166775243282,39.63912149478045
3022.4609375,-74.99220623606053,166.0978809452298,-83.49964721452197,174.749351283619,-82.43819692793929,33.18977353623706
3024.90234375,-75.61496485984716,149.2940585803611,-84.50973603800846,5.38822085601205,-83.72227380479828,14.29944338508855
3027.34375,-76.86938662560438,116.5314932320142,-88.9573355329845,17.54880185887287,-85.29447516740396,158.0768280465024
3029.78515625,-75.76022108800156,89.35824861553988,-95.26279397310695,52.87381012068136,-88.49653577208512,96.83723493926358
3032.2265625,-73.97006493729072,78.17153723982291,-89.72168044758186,81.94419179598981,-85.66266322087444,50.63777855545068
3034.66796875,-73.45805345621001,72.69478042066879,-85.78148461066725,75.60304128870219,-84.18799904190548,47.01578014981569
3037.109375,-75.53526282253591,75.18015565897255,-83.53234967654004,74.7727065130731,-84.18924638279407,30.74450076661029
3039.55078125,-79.28275723941906,83.54962359728886,-81.01194279628528,74.25907349229183,-83.21709242745621,5.670428065902382
3041.9921875,-84.32199709759055,62.49972295649728,-80.81426750729285,64.38755155681919,-83.71652357305109,179.0666960693096
3044.43359375,-86.83663859413541,167.6197230997024,-82.9238213813784,38.41343936816214,-84.69873723534195,2.875609237140442
3046.875,-84.75899574119191,96.06708941021309,-84.73607476893181,1.66215441974801,-84.53964075704465,13.38828483257564
3049.31640625,-83.79193478885358,63.76861919081099,-85.47105960275802,141.0850338582381,-85.45341915275684,22.84441229398299
3051.7578125,-89.16244920997995,53.13698625493013,-83.26094941997455,123.0156445501129,-85.8971283930719,21.92228681871147
3054.19921875,-96.77952490008848,156.996513528052,-83.44419489895374,121.0986406840379,-85.68435244156893,23.89688635282844
3056.640625,-85.66289854963749,83.78689129582968,-87.72712856802487,119.5870122274335,-87.09552136555708,33.14965543447924
3059.08203125,-77.18131372778495,58.28800335524468,-92.11548385822306,150.5135634799122,-87.93123789448987,41.14543634175455
3061.5234375,-73.76532000201807,51.47589343427278,-90.43831612561071,12.91208294429357,-89.23435163437729,61.06116686606264
3063.96484375,-74.19830999854636,53.28128259206981,-89.63235009989481,58.14491394183847,-90.41971804891254,109.3182013019499
3066.40625,-76.11891414789812,62.94361424507689,-86.79787674610445,95.5427643927636,-94.31528355134611,129.5199497574868
3068.84765625,-82.04133325430598,75.96109806223072,-86.33917326083198,112.735381029243,-97.38139458187604,156.8078208373538
3071.2890625,-86.23722631318788,43.92850129424679,-88.30910173844333,123.6176851084113,-88.11786794348897,142.2000327411093
3073.73046875,-77.84054570183218,54.16379557225803,-90.40175644413137,127.8003873016414,-85.49570888574181,142.9542094965498
3076.171875,-75.21596918456419,54.50920995683466,-91.84853254524727,115.0883651419576,-85.24715858083509,148.7467093802163
3078.61328125,-73.90922100541604,52.11845157433925,-90.96729654954073,60.73769464415583,-88.95622224761107,137.1307805765861
3081.0546875,-75.47020921210968,44.33989008857979,-87.84571494199162,43.97425164779504,-93.54035306303064,60.91216474384656
3083.49609375,-78.44573901802028,46.03013854539177,-90.61687109182445,63.72842171776771,-90.15249205143465,14.24627081482189
3085.9375,-80.60846670490334,64.34980836821627,-97.1134851004814,82.01494289770248,-92.23299289947578,178.6077183799133
3088.37890625,-87.1166009659822,95.53322455803131,-108.1411886535878,61.80749479275108,-117.0646144093761,37.53765358662218
3090.8203125,-87.42010609820971,12.26517561994936,-99.18251709444112,159.5311880217685,-88.49504192868919,168.4437397115461
3093.26171875,-83.95771864965489,49.90978580497404,-91.10782756603354,129.6017079502057,-84.41723139262157,156.2603568251185
3095.703125,-81.04134039257784,77.76958711584393,-87.21558584682595,93.58448445670611,-84.00827998758687,136.2500561820249
3098.14453125,-81.18767433862502,89.42485384916839,-86.23730691226115,70.87652712818996,-84.95117140160264,119.8726199131766
3100.5859375,-90.80605365070893,84.73968339835899,-87.06684685273189,60.76068139143011,-87.48092071644685,110.8717129467591
3103.02734375,-89.20054136156008,112.8546611631988,-87.81473220871689,47.25070400452137,-91.05186504943811,88.88549258910849
3105.46875,-82.94923096178358,85.09841756359505,-88.87053785425908,25.54167149762989,-93.32429681350001,40.48160462851891
3107.91015625,-79.41779549434364,74.94284532728997,-91.92939600325579,22.6937748055517,-92.81731785642532,6.574374487931544
3110.3515625,-78.72539519976878,69.43387064427263,-94.39038922869847,36.41435863460988,-90.94014369378711,0.7817577309269131
3112.79296875,-77.75341182221236,58.42687746610766,-94.2641053609903,26.36161772419108,-87.21381921587269,178.7139720348548
3115.234375,-76.07390543129048,53.59902371433294,-93.82967082472568,14.31000986819777,-85.56538211773321,173.9844502407846
3117.67578125,-75.11598755954891,52.78395972849021,-91.90073822585008,5.518696928559958,-86.16509429745152,173.6472264305221
3120.1171875,-74.35286404869784,60.99703204465369,-92.88816009651572,21.04761675845435,-84.81122774199233,177.8724956903267
3122.55859375,-74.11824609001314,72.64066624801289,-97.51496664780917,89.89839611691193,-83.54604695846211,3.75715369361246
3125,-74.80155393509679,87.82240229184762,-107.8295290336814,151.0432385622185,-85.73739997671774,27.4765239101167
3127.44140625,-74.95548896611218,110.0764949481834,-95.45606142926175,151.5557330302256,-86.13993690412478,69.39052074739276
3129.8828125,-75.40234678453371,128.0994636689933,-92.02759741963246,178.8653680721522,-84.78100251898061,90.74821924015183
3132.32421875,-77.05261431207698,147.3212181302101,-91.40645192733305,32.25276471236567,-84.40695644671003,108.7457625127199
3134.765625,-77.8761949535407,164.4053048902596,-88.78347976511552,74.50690317253924,-85.71370411089646,119.4191832930445
3137.20703125,-76.84748710592508,169.4778076902557,-84.44103466851013,104.3531569738702,-89.72502914014453,114.8550476187942
3139.6484375,-75.46799076636285,172.8249311828834,-83.25962280974002,117.6164678929379,-91.70855806309063,108.3711188742399
3142.08984375,-76.18533270618452,174.86113036995,-84.798010052679,121.1790516044731,-87.90217518614782,98.4243477458669
3144.53125,-78.02064737803997,176.5659643865035,-87.96106833623574,100.2446547025583,-84.95519849789241,91.94296487719178
3146.97265625,-80.78915994294158,14.63962838753185,-88.83276432177698,52.47497227226911,-85.04630290085416,100.0857239541375
3149.4140625,-82.73743526783876,69.28017566331812,-88.3046879321054,38.47672436982579,-86.8923993806179,113.9532989388537
3151.85546875,-80.19405052944549,90.52930714421893,-91.54750449544686,40.75148494275821,-92.44312803107915,147.3185094440056
3154.296875,-76.84127967075506,81.16666613252441,-96.05380758979436,1.904418619332508,-89.80378581064473,24.90750379423463
3156.73828125,-74.2362143148201,81.12881765785548,-93.5858644288527,134.5950695870404,-88.52235256154663,11.26278673317481
3159.1796875,-74.94335984719118,86.76129717406594,-88.58067850707629,81.36911528250549,-89.14051851114129,148.7769343338927
3161.62109375,-77.41296573539665,94.94427060143185,-85.18691058823831,59.75869047054263,-86.11044546084598,115.932098595145
3164.0625,-78.83772096744977,112.097800382715,-86.64475282639769,53.87765744165198,-82.88582421336885,96.47377576530599
3166.50390625,-78.78557338753282,143.7622499157665,-86.51413887965168,52.78696644074399,-81.21211489980931,82.71207249891584
3168.9453125,-77.67192592746689,165.6365305287073,-87.40642334751116,45.38107087680695,-81.4776766334446,72.7142353160623
3171.38671875,-77.49343958471968,162.9742140896527,-94.81407614949192,47.50547687288235,-83.31346432817969,56.16452244079908
3173.828125,-78.26522286806363,157.0970711236219,-97.29852938265705,90.44097145681363,-87.22064726586781,25.77998664595442
3176.26953125,-82.25036348245412,154.0820990867243,-94.55028399179108,81.77155104028924,-89.63035195878197,131.6810320994508
3178.7109375,-91.50917703716112,90.21318685039938,-95.62901130224947,71.19980524321504,-84.4529822788521,85.63184328214372
3181.15234375,-82.89169313955168,29.44970822995025,-103.6811987102582,128.1129490545112,-81.55806157066255,73.46919768746731
